,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
6042,soal agama iman tidak perlu bela tidak nista agamadosa dan tidak milik sih maha cipta duniamengampuni kasih yang baik,0,0,0,0,0,0,0,0,0,0,0,0
6043,tiada hari bicara kunyukxfxfxxxfxfxx punya kuota kan iya sudah punya,0,1,0,0,0,0,0,0,0,0,0,0
6044,khofifah indar parawansaemil dardak saifullah yusuf gus ipulputi guntur soekarno adu gagas sea program debat peama pilih kepala daerah jawa timur selenggara komisi pilih umum daerah jawa timur,0,0,0,0,0,0,0,0,0,0,0,0
6045,calon presiden trump dangkal bodoh jokowi sinting kalau jadi presiden korupsi hilang negara,1,1,1,0,0,0,0,0,1,1,0,0
6046,sombong banyak bacot awak rupe macam monyet awak cakap pakai akal sikit masa orang singgung anjing,1,1,1,0,0,0,1,0,0,1,0,0
6047,nah junjung nabi agung muhammad saw begitundak ajar orang islam marah marah islam ramah bukan marah ikut gus mus,0,0,0,0,0,0,0,0,0,0,0,0
6048,bacot kamu min sinyal busuk bisa pakai apa apa,1,1,0,1,0,0,0,0,1,0,1,0
6049,kalau rasa singgung jangan koar koar twitterlaporin sana polripaling ditolakwong delik jelas kok agama manawaktu ahok nista,1,0,1,0,0,0,0,0,1,1,0,0
6050,iya jadi ya monyet anjing gue gampar kamu lama lama kesal jadi astagfirullah haladzim boleh bicara kasar maaf tiga kali ngentot,1,1,1,0,0,0,0,1,0,1,0,0
6051,kan memang idiot bagaimana sih,1,1,1,0,0,0,0,0,1,1,0,0
6052,matanajwadebatjakaa sih cina babi ahok banget sok pintar banget asal bukan ahok,1,1,1,0,0,1,0,0,0,1,0,0
6053,debat final pilih kepala daerah jakarta mampuuuusssssss empok silvy,1,1,1,0,0,0,0,0,1,1,0,0
6054,hari sabtu pagi masyarakat adat badui lanjut jalan tuju kantor gubernur banten kawasan pusat perintah provinsi banten kawasan pusat perintah provinsi banten curug kota serang seba baduy,0,0,0,0,0,0,0,0,0,0,0,0
6055,cuma bacot doanggue yakin akan berani laku,0,1,0,0,0,0,0,0,0,0,0,0
6056,xexxmundur teraturxexx xexxtahu dirixexxnnseikhlasnya cewek tetap kalau cowok miskin mau bilang apannxexxcaku nikah kamu bukan kaya aku mas karena cinta,0,0,0,0,0,0,0,0,0,0,0,0
6057,kamu sipit bank rakyat indonesia,1,1,1,0,0,0,1,0,0,1,0,0
6058,beda sama rejim mukidi plonga plongo,1,1,0,1,0,0,0,0,1,0,1,0
6059,ayo jenderal tebar pesona jangan lah calon,1,0,1,0,0,0,0,0,1,1,0,0
6060,waktu tanya kurikulum giat jurus lain sekolah sebut ibu guru terima beri cd gratissss tentang sekolah sebut beliau sudi hati ajak keliling sekolah sebut nnnama sekolah sekolah tengah juru katolik santo michael,0,0,0,0,0,0,0,0,0,0,0,0
6061,akan masuk otak bong dungu permanen xfxfxxxfxfxaxaxfxfxxxfxfxaxa,1,1,0,1,0,0,0,0,1,0,1,0
6062,peluk dulu ambil bom nya eh takjil,0,0,0,0,0,0,0,0,0,0,0,0
6063,wah paham betul jawa timur kok jadi nasihat gubernur mas kok malah buruh pabrik sayang potensi maseh,1,0,1,0,0,0,0,0,1,1,0,0
6064,tunang sama aku cina,0,0,0,0,0,0,0,0,0,0,0,0
6065,lah padang sekolah negeri beberapa swasta sekolah swasta kristenkatolik mau islam kayak kayak cewek pakai jilbab tiap hari seragam sekolah jilbab wkwk ini cuma sama dari sekolah dasar j,0,0,0,0,0,0,0,0,0,0,0,0
6066,otak kalau jual mahal harga tidak pernah pakai alias mulus,0,0,0,0,0,0,0,0,0,0,0,0
6067,waduh begini mending bikin google borang takut ngerap usil sama cowok cowok bejat,0,0,0,0,0,0,0,0,0,0,0,0
6068,gue punya hipotesis kalau nama asli raja padjadjaran padjadjaran cara kan raja hindu jadi corakcorak india pakai v hipotesis lo,0,0,0,0,0,0,0,0,0,0,0,0
6069,tak perlu iman yang fiksi apa oleh ulamakyaiustadz dalam ceramah semua fiksi ayat fiksi semua bukan pak,1,0,1,0,0,0,0,0,1,1,0,0
6070,modar kasih cuping mulu sama deandra,0,1,0,0,0,0,0,0,0,0,0,0
6071,sesal hasrini anak menantu hilang bulan ikut gera fajar nusantara sadar sesal tipu islam,1,0,0,1,1,0,0,0,0,0,1,0
6072,kalian bubar komisi berantas korupsi bubar wakil rakyat,1,0,0,1,0,0,0,0,1,0,1,0
6073,tak tau deh mimpi doang kayak lupa gue cuma ketemu kunti banyak nya yang ingat,0,0,0,0,0,0,0,0,0,0,0,0
6074,berengsek nih handphone cas tadi sore mau penuh penuh baterai nya,0,1,0,0,0,0,0,0,0,0,0,0
6075,nan,1,1,1,0,0,0,0,0,1,1,0,0
6076,presiden bahwa waktu dekat akan gelar pilih kepala daerah pilih kepala daerah cara serentak baik pilih kepala daerah gubernur bupati wali kota jokowi ajak ulama sejuk pilih kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
6077,p,0,0,0,0,0,0,0,0,0,0,0,0
6078,fantom baru tepat buat all role meski dongok dogfightingnnbut i will take phantom other tahan fishbednnyang cuma punya menit waktu beempur,0,1,0,0,0,0,0,0,0,0,0,0
6079,wah wah temu luar biasaindikasi manipulasi suara luar biasa,0,0,0,0,0,0,0,0,0,0,0,0
6080,cinta buta bisu lumpuh kamu bawa paruh jiwa aku,0,0,0,0,0,0,0,0,0,0,0,0
6081,buta greetings bagaimana dong hehe,0,0,0,0,0,0,0,0,0,0,0,0
6082,mau selebriti tadi laku kayak tai suka orang teman tipe panjat sosial bakal tetap tunggang foto bareng obrol bareng bahkan kalau tidak sambung skalipunnnberbeda fan yanpansos suka sama kamu buat tunggang arus dia pikir,1,1,1,0,0,0,0,0,1,1,0,0
6083,baru berita ppp tolak calon presiden jokowi baru dukung partai demokrasi indonesia juang ppp tolak jokowi jadi presiden periode paai satu bangun ppp kubu main disc jockey fariz tegas tolak jokowi pimpin indonesia dua periode,0,0,0,0,0,0,0,0,0,0,0,0
6084,hidup kadang atas kadang bawah kadang ayam injak tai kadang injak tai ayam,0,0,0,0,0,0,0,0,0,0,0,0
6085,kalian mau sindir kalian cek beberapa kader yang isteri nya lebih satu gila kader sekarang masuk bab bahas jumlah isteri,0,0,0,0,0,0,0,0,0,0,0,0
6086,roslan sari yang muad kapirxfxfxxdmenyokong tonmamak lalak ct kasim pru request lesen lgbtxfxfxxterangxcxb bahalol tolak allah,1,1,1,0,1,0,0,0,0,1,0,0
6087,kata presiden susilo bambang yudhoyono dana anggar cukup bikin gas aagymkata aku akibat korupsi anggar jadi bisa bikin gas investor bikin gas,1,0,1,0,0,0,0,0,1,1,0,0
6088,tiga ingin bahas presiden ratas kali yakni sisi promosi asi games baik mediamedia lokal maupun mediamedia internasional,0,0,0,0,0,0,0,0,0,0,0,0
6089,organisasi masyarakat radikalfpi huh htihrs dibubariklu radikal anti bineka anti cina kristen bisa disadarkanusir ke suriah suruh gabung isis,1,0,0,1,1,0,0,0,0,0,0,1
6090,haha mata picek a,1,1,1,0,0,0,1,0,0,1,0,0
6091,kita lagi marwah kampus rejim biadab nyungsep nnaamiin,1,1,1,0,0,0,0,0,1,1,0,0
6092,asing bajing surat pemberitahuan tahun ahok besea kronixcxb nya perlu anti kan,1,1,0,1,0,1,0,0,0,0,1,0
6093,sekalipun hal masalah agama patut mengatasnamakan agama bagai cover perkara orang,0,0,0,0,0,0,0,0,0,0,0,0
6094,apa islam hina layak ikut menteri agama gera fajar nusantara tak layak ikut masyarakat,1,1,0,1,1,0,0,0,0,0,1,0
6095,situ tanda dungu kamu urus usaha pribadi tidak becus bagaimana mau urus negara lebih besar by the way pajak bayar wkwk kampret dongok,1,1,1,0,0,0,0,0,1,1,0,0
6096,karakter kaum deskripsi karakter luhan xexxcraja monyet dragon ballxexxd mereka milik rasa adil xd,0,0,0,0,0,0,0,0,0,0,0,0
6097,tahu susilo bambang yudhoyono genius politik apakah susilo bambang yudhoyono kuat pengaruh sekarang guru punya agenda,1,0,1,0,0,0,0,0,1,1,0,0
6098,birokrasi birokrasi apa ikut birokrat daerah mu podo amburadul lah bagaimana ojek online urus pusat mu pak walah pak pak ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
6099,pergi tenaga kerja asing harap cipta lowong kerja baru target capai posisi sektor swasta tahun khusus warga saudi nn,0,0,0,0,0,0,0,0,0,0,0,0
6100,perlu putar film nyadeklarator paai komunis indonesia nama ketua nyaasalnya komunis cina soviet,1,0,0,1,0,1,0,0,0,0,1,0
6101,takut sekali rezim sama ganti presiden selidik kayak jatuh helikopter angkut warga cina,1,0,0,1,0,0,0,0,1,0,1,0
6102,agama milik hormat kitab suci kalau atheiskomunis jelas beda,0,0,0,0,0,0,0,0,0,0,0,0
6103,hajar hanya bela nomorkoruptorcuihhhhhh,1,1,0,1,0,0,0,0,1,0,1,0
6104,tetap hati hati syiah musuh sahabat itu sudah fakta lihat kondisi suriah lihat hubung dekat dengan rusia komunis cina,0,0,0,0,0,0,0,0,0,0,0,0
6105,apa pikir makin hari salah rezim makin tampak nnpiye,0,0,0,0,0,0,0,0,0,0,0,0
6106,celeng hutan celeng pelihara tetap babi dia,0,0,0,0,0,0,0,0,0,0,0,0
6107,beda harus biasa alam demokrasi sekarang inijangan orang orang rezim sekarang pro penguasagerah dengan beda dulu paai sekarang kuasa sering kok demokritik,0,0,0,0,0,0,0,0,0,0,0,0
6108,rong rong bukan gendut kurus bukan kurang ngewe tapiiii banyak uit senang tidak perlu rong rong kan tinggal nih nih xfxfxx xfxfxx xfxfxxc,0,0,0,0,0,0,0,0,0,0,0,0
6109,masalah dunia masalah nafsu kang kata kata kok sayap kayak burung hantu,0,0,0,0,0,0,0,0,0,0,0,0
6110,lengser jokowi dia bukan telah banyak langgar perundangundangantapi tak becus kelola negara,1,0,1,0,0,0,0,0,1,0,0,1
6111,benar buat sampai sekarang paranoid tengah mati tionghoannoverseas cina ikut asas kewarganegaraannya ius sanguinis alias mau lahir mana otomatis warga negara tiongkok baik nasionalis taiwan,0,0,0,0,0,0,0,0,0,0,0,0
6112,hukum sih hina al alquran berat berat penjara ahok penjara ahok,1,0,1,0,0,0,0,0,1,1,0,0
6113,ainya sama perempuan indonesia onta,0,0,0,0,0,0,0,0,0,0,0,0
6114,andritany ismed sofyan ramdani lestaluhu wakil tim persija datang rumah duka almarhum fahreza siang,0,0,0,0,0,0,0,0,0,0,0,0
6115,a orang suka sendiri entah tapi juga balik,0,0,0,0,0,0,0,0,0,0,0,0
6116,cebong juara satu lari kenyataankepintaran akal sehat,1,1,0,1,0,0,0,0,1,0,1,0
6117,indonesia warga hindu nusantara tak pernah jelek jelek kan hindu india katolik nusantara tak pernah menjeleknjelekkan katolik vatikan bahkan syiah nusantara tak pernah menjelekjelekkan syiah iran aneh aku islam nusantara kok men,0,0,0,0,0,0,0,0,0,0,0,0
6118,bangsat bangsat tai bego tolol setan alas ndasmu babi anjing monyet bodoh cebong kodok katak kita hilang kosa kata dari otak kitasepakat,1,1,1,0,0,0,0,0,1,1,0,0
6119,jawab turut rohani kitab suci agama kristen alkitab yohanes mula sains sains adalah tuhan allah,0,0,0,0,0,0,0,0,0,0,0,0
6120,pakai kontol siapa punya copot dulu xfxfxaxaxfxfxaxaxfxfxaxa,0,1,0,0,0,0,0,0,0,0,0,0
6121,benar ada halang ajar sekolah agama saya tk di united kingdom us ada sekolah sekolah monastik surat pemberitahuan tahun sekolah katolik universitas universitas kristiani boleh ranah minoritas lah perlu asimilasi k,0,0,0,0,0,0,0,0,0,0,0,0
6122,bisa mandi sih pagi kesal jablay,0,1,0,0,0,0,0,0,0,0,0,0
6123,jancuk momen ketika kamu buka instagram terus sengaja lihat cerita lagi sama lakilaki lainndan tambah lebih cantik biasa and lihat bahagia banget huewwwww,0,1,0,0,0,0,0,0,0,0,0,0
6124,pak menteri tak capai target ganti aku presiden tak tepat janji lengser,1,0,1,0,0,0,0,0,1,0,0,1
6125,negeri jamrud khatulistiwa bingung kali mau kerja sama komunis liberalis salam sehat selalu pak,0,0,0,0,0,0,0,0,0,0,0,0
6126,kalau mau perang ayo mana by pukul pukul ayo sampah gara gara orang orang kayak kamu indonesia puruk otak otot hayo,1,1,1,0,0,0,0,0,1,1,0,0
6127,banyak cocot kamu,1,1,1,0,0,0,0,0,1,1,0,0
6128,legislatif jancuk xfxfxxaxfxfxxa,1,1,0,1,0,0,0,0,1,0,1,0
6129,bacot kamu orang kota miskin,1,1,1,0,0,0,0,0,1,1,0,0
6130,bentar pilih kepala daerah guys buat mau colok omat adalah guys kalau pilih pimpin yang sesuai mata hati bukan sesuai mata uang,0,0,0,0,0,0,0,0,0,0,0,0
6131,allah tempat bagi depan buah nama pei tradisi yahudinneliyakimnelhanannelkanannatonnyehoshuanyehonatannyehoyada,0,0,0,0,0,0,0,0,0,0,0,0
6132,sumpah weh yang beenggek kat counter pickup makan nak apa sial kamu masuk lah dapur terus tengok dog buat makan kamu bodoh,1,1,1,0,0,0,0,0,1,1,0,0
6133,please gue dasar gangei af tidak mungkin lah gue idiot kayak apa kayak kayak kayak,0,1,0,0,0,0,0,0,0,0,0,0
6134,sekian lama rasa ganggu logika logika dungu tak sabar tunggu terkam satu dendam,0,0,0,0,0,0,0,0,0,0,0,0
6135,anggar buat gaji tunjang anggota dewan wakil rakyat yang paling pantas potong,0,0,0,0,0,0,0,0,0,0,0,0
6136,berisik habis kamu berisik bahkan lebih berisik bacot tolol anjing manusia tau diri,1,1,1,0,0,0,0,0,1,1,0,0
6137,hasil rezim ininyata amp tampak bikin infografisyg sempurnasampai dukung nya puja puji tiada hentipdhl fakta lapang sesuai infografistsb,0,0,0,0,0,0,0,0,0,0,0,0
6138,anis baswedan juluk super gubernur maroko,0,0,0,0,0,0,0,0,0,0,0,0
6139,duta besar myanmar tidak berani usirharusnya besok habis salat gerebek duta buddha indonesia gagu semua,1,0,0,1,1,0,0,0,0,0,0,1
6140,yaelah nama orang sakit mental otak pindah silit wajar kalau denial,0,1,0,0,0,0,0,0,0,0,0,0
6141,usir cina kota turun turun anakanak sekarang siloam usir kapan usir kalian injak injak,1,0,0,1,0,0,0,0,1,0,1,0
6142,iya lah kampret kalau ada agama indonesia hancur masuk kamu hancur,1,0,1,0,0,0,0,0,1,1,0,0
6143,suka video a way out kolaborasi idiot kabur penjara,0,0,0,0,0,0,0,0,0,0,0,0
6144,politis tai babi pagi pagi koar ucap kamu butuh negara satu republik indonesia kamu jilat bangsakutu loncat,1,1,1,0,0,0,0,0,1,1,0,0
6145,islam jadi fitnah terorisme radikalisme jauh kata buat islam indonesia baik baik sajannkemungkinan besar terorisme jadi peran elite global ingin jatuh hancur lalu rangkai drama,0,0,0,0,0,0,0,0,0,0,0,0
6146,wah wah bani cebong pura pura enggak bayar wah wah dasar cebong sodor tulang cepat uang wkwk,1,1,0,1,0,0,0,0,1,0,1,0
6147,pantas di pecat menteridata ngawur paksa betulhahaha ahok tumbang pasang calon pilih gubernur daerah khusus ibukota,1,0,1,0,0,0,0,0,1,1,0,0
6148,xexxa nama sinar film kisah nama sih cewek kurang gaul ngefansndengan sinar cowok ganteng nan populer laku segala cara bisandeket sama sinar salah satu ubah tampil cewek culunnjadi cewek cantik,0,0,0,0,0,0,0,0,0,0,0,0
6149,presiden jokowi harap skema kerja sama juga laku dalam pembangunanpembangunan,0,0,0,0,0,0,0,0,0,0,0,0
6150,cinta pandang sempurna fisik tak pernah pandang hati cinta buta,0,0,0,0,0,0,0,0,0,0,0,0
6151,yang bingung islam nusantara lahir indonesia sejak islam masuk indonesia nu bentuk cara organisasi sudah adannislam masuk indonesia raja hindu buddha animi,0,0,0,0,0,0,0,0,0,0,0,0
6152,gari berat sama justin timberlake nama kalau dari korea suka besuk super junior shinhwa kim tai he,0,0,0,0,0,0,0,0,0,0,0,0
6153,ongkos cetak uang mungkin murah cetak uang perlu cadang emas cukup makanya bisa sembarang sedih nih guru ekonomi smpsma kalau tahu partai politik oposisi mentwit,0,0,0,0,0,0,0,0,0,0,0,0
6154,anda di buah negara coba asai komunis,1,0,0,1,0,1,0,0,0,0,1,0
6155,bani kampret hewan kotor sedang kecebong hewan habitat sawah,1,1,0,1,0,0,0,0,1,0,1,0
6156,kunyuk nih pasu tukang burjoakun nya bokep meluluxfxfxxxfxfxxxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
6157,ingat dulu orang natural killer deactivate punya lah panjang drama sampai buat countdown bajing,1,1,1,0,0,0,0,0,1,1,0,0
6158,prestasi ahok jadi mafia koruptor nista agama diri hasil tenggelam jakarta lalu congor cebong,1,1,1,0,1,0,0,0,0,1,0,0
6159,banyak orang bilang kalau genderuwo besar benar lebih besar cinta aku sama kamu banding besar genderuwo,0,0,0,0,0,0,0,0,0,0,0,0
6160,minggat gue line cebong barbar isi,1,1,0,1,0,0,0,0,1,0,1,0
6161,anak anak ku besok tempuh uji nasional siap diri baik konsentrasi ajar berani jujur raih prestasi baik,0,0,0,0,0,0,0,0,0,0,0,0
6162,alam budaya indonesia sungguh luar biasa atraktif indah destinasi malaysia enggak apaapanya banding di indonesia mengapa jumlah turis asing datang indonesia kalah jauh ke malaysia,0,0,0,0,0,0,0,0,0,0,0,0
6163,percaya komisi berantas korupsi percaya susilo bambang yudhoyono demokrat demokrat kata tidak padahal korupsi,1,0,0,1,0,0,0,0,1,0,1,0
6164,bubar hati presiden jokowi nilai diktator,1,0,0,1,1,0,0,0,0,0,0,1
6165,ds najib ialah orang negarawan zalim rejim ph salah bukti salah,0,0,0,0,0,0,0,0,0,0,0,0
6166,baik serah deh kalau tagar ganti presiden klaim mukidiers kan mampu gusur tahan ikut tagar tetap jokowi ganti,1,0,1,0,0,0,0,0,1,1,0,0
6167,nomer dua indosat ada pulsa barusan tau kalau pulsa rupiah padahal pernah dipaken bangkexexxa,1,1,0,1,0,0,0,0,1,0,1,0
6168,cuma bikin nyata tidak baik bikin malu prabowo,1,0,1,0,0,0,0,0,1,1,0,0
6169,alhamdulillah moga zakir naik lanjut usia allah subhanahu wa taala mudah dakwah negara nnumat hindu perlu takut kalau takut makna sudah mula ragu percaya dengan kata anda bayang,0,0,0,0,0,0,0,0,0,0,0,0
6170,poltak benar benar manusia watak babi jaman gencar bela cocotnya monyong kalau bicara sekarang sanjung sanjung bak dewa sekarang tanya sama kamu poltak babi bahan bakar minyak naik jelas bahan pokok naik tenaga kerja indonesia pancung mana cocotmu,1,1,1,0,0,0,0,0,1,1,0,0
6171,deklarasi pilih kepala daerah aman anti hoaks warga dukuh sari jabon,0,0,0,0,0,0,0,0,0,0,0,0
6172,padahal buaya ada bulu xfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
6173,sahabat budidaya prof penuh skala ekonomi teknologi state of the a supply chain manajemen sistem integrasi sustainable development principles maju akuakultur,0,0,0,0,0,0,0,0,0,0,0,0
6174,tahu andannpasangan heteroseksualstraight barangkali lebih tinggi landa hamil ancang banding pasang homoseksuallesbiannndan lebih tinggi kadar buang bayi pasang heteroseksual banding pasang,0,0,0,0,0,0,0,0,0,0,0,0
6175,pei bijak hadap mukim informal pei mirip yang sekarang biasa laku gusur beda waktu dulu warga mukim sebut dukung mempeahankan tanah paai komunis indonesia hina,0,0,0,0,0,0,0,0,0,0,0,0
6176,kamu manusia buat tanah sudah campur tai kucing,1,1,1,0,0,0,0,0,1,1,0,0
6177,mungkin begini lahir rezim politik suhao kuasa tentara nasional indonesia tunggang,0,0,0,0,0,0,0,0,0,0,0,0
6178,ancam bom mata sipit lucu lucu nnluculucuan,1,1,1,0,0,0,1,0,0,1,0,0
6179,betul itusudah lah jokowi mundur demi negara satu republik indonesia jangan otot kelompok mu,1,0,1,0,0,0,0,0,1,1,0,0
6180,bagusbersatu teguh berceraiaseng kuasa,1,0,0,1,0,0,0,0,1,0,1,0
6181,cair suasana bangun komunikasi bagai macam cara dengan obrol amp teawa bareng bisa dengan ngevlog,0,0,0,0,0,0,0,0,0,0,0,0
6182,virus tingkat dewa pakai antivirus tahu sarap habis,0,1,0,0,0,0,0,0,0,0,0,0
6183,jokowi jakarta lawan hambalang akhir kisah sinetron cebong kampret pernah prediksi inggris juara,1,1,0,1,0,0,0,0,1,0,1,0
6184,olahraga apa nama ekstrem bungee jumping apa banci jumping iya iya banci naik trail banci njampingxexxa,0,1,0,0,0,0,0,0,0,0,0,0
6185,juga tulis impi bagai rangkum impi rakyat impi indonesia tahun depan,0,0,0,0,0,0,0,0,0,0,0,0
6186,apa ini output kecewa,0,0,0,0,0,0,0,0,0,0,0,0
6187,allah subhanahu wa taala dungu biadab tak layan pak lukman minta sembah tak turut marah ancam azab,1,1,0,1,1,0,0,0,0,0,1,0
6188,maklum kaum onta bodoh indonesia otak dengkul,1,1,0,1,0,0,0,0,1,0,1,0
6189,ava kemi najis banget tai,1,1,1,0,0,0,0,0,1,1,0,0
6190,batal lantik anies angkat soemarsono jadi plt gubernur cc,1,0,1,0,0,0,0,0,1,1,0,0
6191,lengser segera lebih baik indonesia,1,0,1,0,0,0,0,0,1,0,0,1
6192,cuma tokoh gus dur presiden aku warga cina jadi warga negara indonesia akhir nya indonesia benar benar mw kuasa cina,1,0,1,0,0,1,0,0,0,1,0,0
6193,barel bom ada bom barel,0,0,0,0,0,0,0,0,0,0,0,0
6194,wkwk mirip jir bera edna sipit,0,0,0,0,0,0,0,0,0,0,0,0
6195,keruk rasa lelah sanggup kerok oke baru deh kasih minyak cina finishing selesai beres beres ibu ambil gel aku pakai,0,0,0,0,0,0,0,0,0,0,0,0
6196,nama calon wakil gubernur goblok ngei atur debatkelihatan bego licik itu sandiaga uno,1,1,1,0,0,0,0,0,1,1,0,0
6197,kaca idiot idiot panggil idiot,1,1,1,0,0,0,1,0,0,1,0,0
6198,kepala dusun kaligayam tolak hoaks siap sukses pilih kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
6199,kritis tangkap negara sinting,1,1,0,1,0,0,0,0,1,0,1,0
6200,ajak dialog tolak apa wajar bila rakyat tuduh kalian antek komunis,1,0,0,1,0,0,0,0,1,0,1,0
6201,pak prabowo calon presiden masalah jadi presiden rakyat memilihaku ikut senang rakyat indonesia butuh hibur,0,0,0,0,0,0,0,0,0,0,0,0
6202,gue bilang babi ahok apa dong kafir gue ingin gerombol babi ahok rasa bagaimana kalau anjing anjing bangsat bangsatin,1,1,0,1,1,0,0,0,0,0,1,0
6203,tunggu sajannada satu beda kalau komunis komunis gaya barunn,0,0,0,0,0,0,0,0,0,0,0,0
6204,c atur perintah ganti undang undang organisasi masyarakat produk rezim represif anti islam,1,0,1,0,1,0,0,0,0,1,0,0
6205,sa nama akun kok kayak asing apa cuma asa doang,0,0,0,0,0,0,0,0,0,0,0,0
6206,tolol bangsat,1,1,1,0,0,0,0,0,1,1,0,0
6207,aduh mau tai,0,0,0,0,0,0,0,0,0,0,0,0
6208,lebih baik jajah cina pada jajah arab banyak atur kalau jual negara sama as biar banyak bacot langsung tebas jangan sok suci jangan munafik jadi orang koar koar dank,1,1,0,1,0,1,0,0,0,0,1,0
6209,jejak digital dungu terlalu,1,1,1,0,0,0,0,0,1,1,0,0
6210,bila diktator jokowi serius mau dewan wakil rakyat bersih korupsi,1,0,1,0,0,0,0,0,1,1,0,0
6211,bangsat acc habis lock tai,0,1,0,0,0,0,0,0,0,0,0,0
6212,ah prabowo citra,1,0,1,0,0,0,0,0,1,1,0,0
6213,oiyaaa yaaxfxfxx apa tadi nama tampon kayak asing sih nama hahannuda sabar banget,0,0,0,0,0,0,0,0,0,0,0,0
6214,main malaysia awal terpngaruh laga label besar match gengsi harga diri bangsa jadi fokus main beda kita justru beban label label atas moga piala asia timnas lebih baik,0,0,0,0,0,0,0,0,0,0,0,0
6215,jokowi bilang diktator lalu dukung lapor orang kritik jokowi polisi sih goblok terlalu,1,0,1,0,0,0,0,0,1,1,0,0
6216,setya novanto bebas sok buat apa dukung bubar lalu bentuk lembaga baru lebih bersih,1,0,0,1,0,0,0,0,1,0,0,1
6217,agama sekarang jadi alat pecah bangsa yuk kembali jalur benar titip negara dan sang rangkul ulama presiden,0,0,0,0,0,0,0,0,0,0,0,0
